PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,UTILIZATION,PKT_DELAY,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,pkt_type__cbr,pkt_type__ping,pkt_type__tcp,to__Router,to__Server,to__Switch,from__Router,from__Server,from__Switch
1000,1,31,5523,6250,0.0,124.944225,124944.0,0.059605,8e-05,69.21432,25.0,75.02232,1,0,0,1,0,0,0,0,1
55,1,12,453,16103,0.0,328.522947,18068.8,0.008446,0.0,2.633451,1.030019,50.046382,0,0,0,0,0,0,0,0,1
55,1,10,4954,16085,0.0,328.064183,18043.5,0.008437,0.0,16.242059,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1540,1,2,6733,16091,0.0,328.297855,505578.0,0.236321,0.0,21.562757,1.0,50.013418,0,0,1,0,0,1,0,0,0
1540,1,11,5616,16103,0.0,328.561898,505985.0,0.236498,0.0,18.179304,1.0,50.010552,0,0,1,0,0,1,0,0,0
1540,1,6,5986,16091,0.0,328.204637,505434.0,0.236321,0.0,19.300795,1.0,50.027339,0,0,1,0,1,0,1,0,0
1000,1,33,4397,6250,0.0,124.943426,124943.0,0.059605,0.0004,60.20664,25.0,75.02264,1,0,0,0,0,1,0,0,0
55,1,14,118,16103,0.0,328.460278,18065.3,0.008446,0.0,1.61415,1.030032,50.055747,0,0,0,0,0,0,0,0,1
1540,1,9,2676,16088,0.0,328.11323,505294.0,0.236278,0.0,9.3266,1.0,50.031854,0,0,1,0,0,1,0,0,0
1000,1,24,906,6250,0.0,124.943226,124943.0,0.059605,0.000551,32.278791,25.0,75.02272,1,0,0,0,0,1,0,0,0
55,1,3,9550,16091,0.0,328.26412,18054.5,0.00844,0.0,30.135157,1.030022,50.048477,0,0,0,1,0,0,0,1,0
1540,1,8,719,16090,0.0,328.167486,505378.0,0.236307,0.0,3.406974,1.0,50.029842,0,0,1,0,0,1,0,0,0
55,1,11,12104,16103,0.0,328.561918,18070.9,0.008446,0.0,37.902578,1.030013,50.040562,0,0,0,0,0,1,1,0,0
55,1,14,7223,16103,0.0,328.460278,18065.3,0.008446,0.0,23.064659,1.030032,50.055747,0,0,0,0,0,1,1,0,0
1000,1,24,436,6250,0.0,124.943226,124943.0,0.059605,0.000635,28.518875,25.0,75.02272,1,0,0,0,0,1,0,0,0
1000,1,25,4949,6250,0.00032,124.942826,124943.0,0.059605,0.00064,64.62288,25.0,75.02288,1,0,0,1,0,0,0,0,1
55,1,2,9501,16091,0.0,328.297902,18056.4,0.00844,0.0,29.968659,1.030016,50.043427,0,0,0,1,0,0,0,1,0
55,1,13,11744,16103,0.0,328.491596,18067.0,0.008446,0.0,36.812219,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1000,1,33,4177,6250,0.00024,124.943426,124943.0,0.059605,0.0004,58.44664,25.0,75.02264,1,0,0,0,1,0,1,0,0
55,1,12,969,16103,0.0,328.522947,18068.8,0.008446,0.0,4.16215,1.030019,50.046382,0,0,0,1,0,0,0,1,0
1540,1,16,13147,16092,0.001291,328.205808,505437.0,0.236337,0.0016,41.056787,1.0,50.030211,0,0,1,0,1,0,1,0,0
1540,1,8,6018,16090,0.0,328.167486,505378.0,0.236307,0.0,19.408001,1.0,50.029842,0,0,1,0,1,0,1,0,0
55,1,1,15406,16091,0.0,328.316229,18057.4,0.00844,0.0,47.967815,1.03001,50.040685,0,0,0,1,0,0,0,1,0
55,1,8,13649,16090,0.0,328.167767,18049.2,0.00844,0.0,42.631582,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,14,5201,16103,0.0,328.460131,505828.0,0.236498,0.0,16.922059,1.0,50.025737,0,0,1,1,0,0,0,0,1
1000,1,24,2375,6250,0.000351,124.943226,124943.0,0.059605,0.000794,44.031034,25.0,75.02272,1,0,0,1,0,0,0,0,1
55,1,1,10607,16091,0.0,328.316229,18057.4,0.00844,0.0,33.354952,1.03001,50.040685,0,0,0,0,0,0,0,0,1
55,1,5,7287,16091,0.0,328.218006,18052.0,0.00844,0.0,23.25496,1.030035,50.055377,0,0,0,0,0,1,1,0,0
1540,1,12,10558,16103,0.0,328.522879,505925.0,0.236498,0.0,33.157897,1.0,50.016373,0,0,1,1,0,0,0,0,1
1000,1,32,5704,6250,8e-05,124.943825,124944.0,0.059605,0.00024,70.66248,25.0,75.02248,1,0,0,1,0,0,0,0,1
1000,1,31,4175,6250,8e-05,124.944225,124944.0,0.059605,8e-05,58.43032,25.0,75.02232,1,0,0,0,1,0,1,0,0
1540,1,2,7301,16091,0.0,328.297855,505578.0,0.236321,0.0,23.255592,1.0,50.013418,0,0,1,1,0,0,0,0,1
1000,1,30,226,6250,0.00072,124.940828,124941.0,0.059605,0.00136,26.8396,25.0,75.02368,1,0,0,0,1,0,1,0,0
55,1,13,12608,16103,0.0,328.491596,18067.0,0.008446,0.0,39.4332,1.030026,50.051067,0,0,0,1,0,0,0,1,0
1000,1,38,1874,6250,0.000543,124.941427,124941.0,0.059605,0.001146,40.023386,25.0,75.02344,1,0,0,1,0,0,0,0,1
1540,1,2,14427,16091,0.0,328.297855,505578.0,0.236321,0.0,44.958133,1.0,50.013418,0,0,1,0,0,1,0,0,0
55,1,13,2537,16103,0.0,328.491596,18067.0,0.008446,0.0,8.917446,1.030026,50.051067,0,0,0,1,0,0,0,1,0
55,1,6,13462,16091,0.0,328.204851,18051.3,0.00844,0.0,42.044206,1.030042,50.057349,0,0,0,0,0,0,0,0,1
1540,1,7,12010,16091,0.0,328.192835,505416.0,0.236321,0.0,37.605312,1.0,50.029102,0,0,1,1,0,0,0,0,1
55,1,15,4673,16103,0.0,328.432001,18063.8,0.008446,0.0,15.383195,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1000,1,25,1984,6250,0.0,124.942826,124943.0,0.059605,0.000671,40.902911,25.0,75.02288,1,0,0,0,0,1,0,0,0
1540,1,15,8830,16103,0.000265,328.431807,505785.0,0.236498,0.00123,27.904214,1.0,50.029965,0,0,1,1,0,0,0,0,1
55,1,10,3048,16085,0.0,328.064183,18043.5,0.008437,0.0,10.458958,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1540,1,7,8311,16091,0.0,328.192835,505416.0,0.236321,0.0,26.364478,1.0,50.029102,0,0,1,0,0,1,0,0,0
1540,1,16,7495,16092,0.0,328.205808,505437.0,0.236337,0.0,23.870349,1.0,50.030211,0,0,1,1,0,0,0,0,1
1540,1,10,15923,16085,0.000649,328.063862,505218.0,0.236234,0.00152,49.543997,1.0,50.030088,0,0,1,1,0,0,0,0,1
1000,1,28,5708,6250,0.00056,124.941627,124942.0,0.059605,0.00112,70.69536,25.0,75.02336,1,0,0,0,1,0,1,0,0
1000,1,36,2141,6250,0.000523,124.942227,124942.0,0.059605,0.000955,42.159195,25.0,75.02312,1,0,0,0,1,0,1,0,0
55,1,16,14893,16092,0.0,328.206042,18051.3,0.008441,0.0,46.412091,1.030045,50.060221,0,0,0,0,0,0,0,0,1
55,1,4,5853,16091,0.0,328.241051,18053.3,0.00844,0.0,18.942268,1.030029,50.051929,0,0,0,0,0,1,1,0,0
1540,1,2,6578,16091,0.0,328.297855,505578.0,0.236321,0.0,21.081078,1.0,50.013418,0,0,1,0,1,0,1,0,0
55,1,1,2633,16091,0.0,328.316229,18057.4,0.00844,0.0,9.211827,1.03001,50.040685,0,0,0,0,0,1,1,0,0
1000,1,40,2154,6250,0.00072,124.940628,124941.0,0.059605,0.001486,42.263726,25.0,75.02376,1,0,0,1,0,0,0,0,1
55,1,9,2767,16088,0.0,328.113525,18046.2,0.008438,0.0,9.612664,1.030054,50.061864,0,0,0,0,0,0,0,0,1
55,1,8,6387,16090,0.0,328.167767,18049.2,0.00844,0.0,20.54075,1.030051,50.059851,0,0,0,0,0,1,1,0,0
1000,1,30,2978,6250,0.0,124.940828,124941.0,0.059605,0.001509,48.855749,25.0,75.02368,1,0,0,0,0,1,0,0,0
55,1,3,14199,16091,0.0,328.26412,18054.5,0.00844,0.0,44.287766,1.030022,50.048477,0,0,0,0,0,0,0,0,1
55,1,1,15667,16091,0.0,328.316229,18057.4,0.00844,0.0,48.760648,1.03001,50.040685,0,0,0,0,0,1,1,0,0
55,1,14,8654,16103,0.0,328.460278,18065.3,0.008446,0.0,27.416094,1.030032,50.055747,0,0,0,0,0,0,0,0,1
55,1,2,10892,16091,0.0,328.297902,18056.4,0.00844,0.0,34.231679,1.030016,50.043427,0,0,0,0,0,0,0,0,1
1540,1,10,14579,16085,0.0,328.063862,505218.0,0.236234,0.0,45.438194,1.0,50.030088,0,0,1,0,0,1,0,0,0
1540,1,1,9895,16091,0.0,328.316229,505606.0,0.236321,0.0016,31.152968,1.0,50.010675,0,0,1,0,0,1,0,0,0
1540,1,4,10081,16091,0.0,328.240918,505490.0,0.236321,0.0,31.714115,1.0,50.02192,0,0,1,0,1,0,1,0,0
1540,1,4,13070,16091,0.0,328.240918,505490.0,0.236321,0.000123,40.825143,1.0,50.02192,0,0,1,0,0,1,0,0,0
1540,1,1,14642,16091,0.001137,328.316229,505606.0,0.236321,0.001599,45.59251,1.0,50.010675,0,0,1,0,1,0,1,0,0
1540,1,15,15823,16103,0.0,328.431807,505785.0,0.236498,0.0,49.205357,1.0,50.029965,0,0,1,0,0,1,0,0,0
55,1,16,14465,16092,0.0,328.206042,18051.3,0.008441,0.0,45.103282,1.030045,50.060221,0,0,0,1,0,0,0,1,0
55,1,8,987,16090,0.0,328.167767,18049.2,0.00844,0.0,4.237683,1.030051,50.059851,0,0,0,0,0,1,1,0,0
1000,1,34,1127,6250,0.000843,124.943026,124943.0,0.059605,0.001673,34.047913,25.0,75.0228,1,0,0,0,1,0,1,0,0
1000,1,39,3282,6250,0.0,124.941028,124941.0,0.059605,0.00136,51.2876,25.0,75.0236,1,0,0,0,0,1,0,0,0
1000,1,35,135,6250,0.0,124.942626,124943.0,0.059605,0.000678,26.110918,25.0,75.02296,1,0,0,0,0,1,0,0,0
55,1,15,10924,16103,0.0,328.432001,18063.8,0.008446,0.0,34.321602,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1000,1,29,387,6250,0.000763,124.941228,124941.0,0.059605,0.001438,28.127678,25.0,75.02352,1,0,0,0,1,0,1,0,0
55,1,9,13434,16088,0.0,328.113525,18046.2,0.008438,0.0,41.992818,1.030054,50.061864,0,0,0,1,0,0,0,1,0
55,1,6,7333,16091,0.0,328.204851,18051.3,0.00844,0.0,23.416586,1.030042,50.057349,0,0,0,0,0,0,0,0,1
55,1,7,11427,16091,0.0,328.19309,18050.6,0.00844,0.0,35.863855,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1000,1,38,2925,6250,0.0,124.941427,124941.0,0.059605,0.001179,48.431419,25.0,75.02344,1,0,0,0,0,1,0,0,0
55,1,4,15032,16091,0.0,328.241051,18053.3,0.00844,0.0,46.847507,1.030029,50.051929,0,0,0,1,0,0,0,1,0
1000,1,38,1482,6250,0.000633,124.941427,124941.0,0.059605,0.001193,36.887433,25.0,75.02344,1,0,0,0,1,0,1,0,0
1540,1,14,14688,16103,0.0,328.460131,505828.0,0.236498,0.0016,45.738099,1.0,50.025737,0,0,1,1,0,0,0,0,1
1540,1,7,13296,16091,0.0,328.192835,505416.0,0.236321,0.0016,41.528227,1.0,50.029102,0,0,1,0,0,1,0,0,0
1540,1,1,385,16091,0.0,328.316229,505606.0,0.236321,0.0,2.386811,1.0,50.010675,0,0,1,1,0,0,0,0,1
1000,1,27,6005,6250,0.00048,124.942027,124942.0,0.059605,0.00096,73.0712,25.0,75.0232,1,0,0,1,0,0,0,0,1
1540,1,15,13230,16103,0.0,328.431807,505785.0,0.236498,3.6e-05,41.297496,1.0,50.029965,0,0,1,0,0,1,0,0,0
576,1,0,914417,7110,0.024559,95.145988,54761.052361,0.039026,0.113037,69.965693,1.27255,75.999821,0,0,1,1,0,0,0,1,0
55,1,13,14057,16103,0.0,328.491596,18067.0,0.008446,0.0,43.839374,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1540,1,5,10861,16091,0.0,328.217832,505455.0,0.236321,0.0,34.092474,1.0,50.025368,0,0,1,0,0,1,0,0,0
1000,1,40,3394,6250,0.0008,124.940628,124941.0,0.059605,0.00152,52.18376,25.0,75.02376,1,0,0,0,1,0,1,0,0
1000,1,31,4141,6250,8e-05,124.944225,124944.0,0.059605,8e-05,58.15832,25.0,75.02232,1,0,0,0,1,0,1,0,0
1000,1,34,5757,6250,0.00032,124.943026,124943.0,0.059605,0.00056,71.0868,25.0,75.0228,1,0,0,0,1,0,1,0,0
55,1,16,4189,16092,0.0,328.206042,18051.3,0.008441,0.0,13.892857,1.030045,50.060221,0,0,0,0,0,0,0,0,1
1540,1,9,9733,16088,0.001477,328.11323,505294.0,0.236278,0.001477,30.69891,1.0,50.031854,0,0,1,0,1,0,1,0,0
55,1,11,10850,16103,0.0,328.561918,18070.9,0.008446,0.0,34.067948,1.030013,50.040562,0,0,0,0,0,1,1,0,0
55,1,12,12627,16103,0.0,328.522947,18068.8,0.008446,0.0,39.491238,1.030019,50.046382,0,0,0,1,0,0,0,1,0
1540,1,10,15878,16085,0.0,328.063862,505218.0,0.236234,0.0,49.396839,1.0,50.030088,0,0,1,1,0,0,0,0,1
1540,1,16,1016,16092,0.0,328.205808,505437.0,0.236337,0.0,4.307118,1.0,50.030211,0,0,1,1,0,0,0,0,1
1540,1,12,11767,16103,0.001477,328.522879,505925.0,0.236498,0.001477,36.84271,1.0,50.016373,0,0,1,0,1,0,1,0,0
55,1,9,7787,16088,0.0,328.113525,18046.2,0.008438,0.0,24.768589,1.030054,50.061864,0,0,0,1,0,0,0,1,0
1540,1,15,2939,16103,0.0,328.431807,505785.0,0.236498,0.0,10.101674,1.0,50.029965,0,0,1,0,0,1,0,0,0
1000,1,31,5652,6250,8e-05,124.944225,124944.0,0.059605,8e-05,70.24632,25.0,75.02232,1,0,0,0,1,0,1,0,0
1540,1,1,11137,16091,0.000433,328.316229,505606.0,0.236321,0.001722,34.929494,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,14,1659,16103,0.0,328.460278,18065.3,0.008446,0.0,6.264211,1.030032,50.055747,0,0,0,0,0,0,0,0,1
1540,1,8,11374,16090,0.0,328.167486,505378.0,0.236307,0.0016,35.6884,1.0,50.029842,0,0,1,0,0,1,0,0,0
1540,1,2,5338,16091,0.0,328.297855,505578.0,0.236321,0.0,17.337568,1.0,50.013418,0,0,1,0,1,0,1,0,0
1540,1,4,9960,16091,0.0,328.240918,505490.0,0.236321,0.001173,31.34679,1.0,50.02192,0,0,1,0,0,1,0,0,0
1540,1,4,10502,16091,0.000124,328.240918,505490.0,0.236321,0.000124,32.993493,1.0,50.02192,0,0,1,0,1,0,1,0,0
1000,1,36,2351,6250,0.0,124.942227,124942.0,0.059605,0.000937,43.839177,25.0,75.02312,1,0,0,0,0,1,0,0,0
55,1,4,11329,16091,0.0,328.241051,18053.3,0.00844,0.0,35.555765,1.030029,50.051929,0,0,0,0,0,0,0,0,1
55,1,2,13245,16091,0.0,328.297902,18056.4,0.00844,0.0,41.395607,1.030016,50.043427,0,0,0,0,0,0,0,0,1
55,1,16,5021,16092,0.0,328.206042,18051.3,0.008441,0.0,16.414772,1.030045,50.060221,0,0,0,1,0,0,0,1,0
55,1,7,9295,16091,0.0,328.19309,18050.6,0.00844,0.0,29.382512,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1540,1,5,3964,16091,0.0,328.217832,505455.0,0.236321,0.0,13.200355,1.0,50.025368,0,0,1,0,0,1,0,0,0
55,1,14,3893,16103,0.0,328.460278,18065.3,0.008446,0.0,13.025203,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1540,1,11,7133,16103,0.0,328.561898,505985.0,0.236498,0.0,22.767282,1.0,50.010552,0,0,1,0,1,0,1,0,0
1540,1,5,3628,16091,0.0,328.217832,505455.0,0.236321,0.0,12.175387,1.0,50.025368,0,0,1,0,0,1,0,0,0
1540,1,16,12494,16092,0.0,328.205808,505437.0,0.236337,0.0,39.084794,1.0,50.030211,0,0,1,0,0,1,0,0,0
1000,1,36,1749,6250,0.000844,124.942227,124942.0,0.059605,0.001682,39.023922,25.0,75.02312,1,0,0,0,1,0,1,0,0
64,1,0,-1,210,0.0,23.255773,1488.37,0.000128,0.030016,66.128172,0.098156,9.128172,0,1,0,0,0,0,0,0,1
55,1,2,1414,16091,0.0,328.297902,18056.4,0.00844,0.0,5.531899,1.030016,50.043427,0,0,0,1,0,0,0,1,0
1540,1,14,13413,16103,0.0,328.460131,505828.0,0.236498,0.000184,41.866207,1.0,50.025737,0,0,1,0,0,1,0,0,0
55,1,5,7167,16091,0.0,328.218006,18052.0,0.00844,0.0,22.892684,1.030035,50.055377,0,0,0,0,0,1,1,0,0
1540,1,12,11501,16103,0.0,328.522879,505925.0,0.236498,0.000888,36.017637,1.0,50.016373,0,0,1,1,0,0,0,0,1
1540,1,3,9939,16091,0.0,328.26404,505526.0,0.236321,0.001173,31.281978,1.0,50.018467,0,0,1,0,0,1,0,0,0
1000,1,29,297,6250,0.00064,124.941228,124941.0,0.059605,0.001402,27.407642,25.0,75.02352,1,0,0,1,0,0,0,0,1
1540,1,11,15000,16103,0.0,328.561898,505985.0,0.236498,0.0,46.661503,1.0,50.010552,0,0,1,1,0,0,0,0,1
1540,1,13,8279,16103,0.001568,328.491489,505876.0,0.236498,0.001568,26.227555,1.0,50.021057,0,0,1,0,1,0,1,0,0
1540,1,4,8219,16091,0.0,328.240918,505490.0,0.236321,0.0,26.049283,1.0,50.02192,0,0,1,0,1,0,1,0,0
55,1,1,8882,16091,0.0,328.316229,18057.4,0.00844,0.0,28.078627,1.03001,50.040685,0,0,0,1,0,0,0,1,0
1000,1,24,754,6250,0.000311,124.943226,124943.0,0.059605,0.000551,31.062791,25.0,75.02272,1,0,0,0,1,0,1,0,0
55,1,15,5753,16103,0.0,328.432001,18063.8,0.008446,0.0,18.643795,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1000,1,24,3716,6250,0.0,124.943226,124943.0,0.059605,0.00048,54.75872,25.0,75.02272,1,0,0,0,0,1,0,0,0
1000,1,31,3548,6250,0.0,124.944225,124944.0,0.059605,8e-05,53.41432,25.0,75.02232,1,0,0,0,0,1,0,0,0
1540,1,16,6969,16092,0.0,328.205808,505437.0,0.236337,0.0,22.255675,1.0,50.030211,0,0,1,0,0,1,0,0,0
1540,1,3,9426,16091,0.000276,328.26404,505526.0,0.236321,0.001601,29.738053,1.0,50.018467,0,0,1,1,0,0,0,0,1
55,1,5,1765,16091,0.0,328.218006,18052.0,0.00844,0.0,6.588899,1.030035,50.055377,0,0,0,0,0,0,0,0,1
1540,1,4,10185,16091,0.0,328.240918,505490.0,0.236321,0.001174,32.050368,1.0,50.02192,0,0,1,0,0,1,0,0,0
1000,1,23,4244,6250,0.00016,124.943625,124944.0,0.059605,0.00032,58.98256,25.0,75.02256,1,0,0,1,0,0,0,0,1
1000,1,30,510,6250,0.00072,124.940828,124941.0,0.059605,0.001563,29.111803,25.0,75.02368,1,0,0,1,0,0,0,0,1
55,1,0,1850,621,0.0,8.323385,457.786,0.000326,0.0,50.201779,1.201267,75.810335,0,0,1,1,0,0,0,0,1
55,1,14,6243,16103,0.0,328.460278,18065.3,0.008446,0.0,20.105962,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1000,1,30,3505,6250,0.0,124.940828,124941.0,0.059605,0.00144,53.07168,25.0,75.02368,1,0,0,0,0,1,0,0,0
55,1,15,7495,16103,0.0,328.432001,18063.8,0.008446,0.0,23.897278,1.030038,50.059974,0,0,0,0,0,1,1,0,0
55,1,8,12327,16090,0.0,328.167767,18049.2,0.00844,0.0,38.60788,1.030051,50.059851,0,0,0,0,0,1,1,0,0
55,1,2,1312,16091,0.0,328.297902,18056.4,0.00844,0.0,5.229396,1.030016,50.043427,0,0,0,0,0,0,0,0,1
1540,1,4,6126,16091,0.0,328.240918,505490.0,0.236321,0.0,19.720985,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,14,4902,16103,0.0,328.460131,505828.0,0.236498,0.0,16.016618,1.0,50.025737,0,0,1,0,1,0,1,0,0
55,1,5,12603,16091,0.0,328.218006,18052.0,0.00844,0.0,39.451075,1.030035,50.055377,0,0,0,0,0,1,1,0,0
1540,1,8,7937,16090,0.0,328.167486,505378.0,0.236307,0.0016,25.211246,1.0,50.029842,0,0,1,1,0,0,0,0,1
1540,1,14,7444,16103,0.0,328.460131,505828.0,0.236498,0.0,23.69919,1.0,50.025737,0,0,1,1,0,0,0,0,1
1540,1,2,10883,16091,0.0,328.297855,505578.0,0.236321,0.00013,34.178031,1.0,50.013418,0,0,1,0,0,1,0,0,0
1540,1,13,5554,16103,0.0,328.491489,505876.0,0.236498,0.0,18.003957,1.0,50.021057,0,0,1,1,0,0,0,0,1
55,1,7,12825,16091,0.0,328.19309,18050.6,0.00844,0.0,40.128034,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1540,1,10,13754,16085,0.0,328.063862,505218.0,0.236234,0.0,42.940679,1.0,50.030088,0,0,1,0,0,1,0,0,0
1540,1,16,9241,16092,0.0,328.205808,505437.0,0.236337,0.0,29.165333,1.0,50.030211,0,0,1,0,1,0,1,0,0
1540,1,3,7354,16091,0.0,328.26404,505526.0,0.236321,0.0,23.437962,1.0,50.018467,0,0,1,0,0,1,0,0,0
1540,1,9,2406,16088,0.0,328.11323,505294.0,0.236278,0.0,8.495459,1.0,50.031854,0,0,1,0,1,0,1,0,0
1000,1,37,4826,6250,0.0,124.941827,124942.0,0.059605,0.00104,63.63928,25.0,75.02328,1,0,0,0,0,1,0,0,0
55,1,6,6781,16091,0.0,328.204851,18051.3,0.00844,0.0,21.728062,1.030042,50.057349,0,0,0,1,0,0,0,1,0
1540,1,4,10824,16091,0.000923,328.240918,505490.0,0.236321,0.001599,34.000335,1.0,50.02192,0,0,1,0,1,0,1,0,0
1540,1,16,5944,16092,0.0,328.205808,505437.0,0.236337,0.0,19.174985,1.0,50.030211,0,0,1,0,0,1,0,0,0
1000,1,34,5918,6250,0.00024,124.943026,124943.0,0.059605,0.00056,72.3748,25.0,75.0228,1,0,0,1,0,0,0,0,1
55,1,16,14438,16092,0.0,328.206042,18051.3,0.008441,0.0,45.01624,1.030045,50.060221,0,0,0,0,0,1,1,0,0
55,1,15,4588,16103,0.0,328.432001,18063.8,0.008446,0.0,15.098219,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1540,1,13,7068,16103,0.00012,328.491489,505876.0,0.236498,0.00012,22.550877,1.0,50.021057,0,0,1,0,1,0,1,0,0
1540,1,16,6842,16092,0.0,328.205808,505437.0,0.236337,0.0,21.87956,1.0,50.030211,0,0,1,0,0,1,0,0,0
55,1,14,5071,16103,0.0,328.460278,18065.3,0.008446,0.0,16.587083,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1540,1,8,10755,16090,0.000677,328.167486,505378.0,0.236307,0.0016,33.799986,1.0,50.029842,0,0,1,1,0,0,0,0,1
1000,1,31,2285,6250,0.000123,124.944225,124944.0,0.059605,0.000125,43.310365,25.0,75.02232,1,0,0,0,1,0,1,0,0
55,1,1,12658,16091,0.0,328.316229,18057.4,0.00844,0.0,39.590429,1.03001,50.040685,0,0,0,0,0,1,1,0,0
55,1,7,5631,16091,0.0,328.19309,18050.6,0.00844,0.0,18.286897,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,7,6529,16091,0.0,328.19309,18050.6,0.00844,0.0,20.963165,1.030048,50.059112,0,0,0,0,0,1,1,0,0
55,1,10,8282,16085,0.0,328.064183,18043.5,0.008437,0.0,26.288632,1.030058,50.060098,0,0,0,0,0,1,1,0,0
1540,1,13,12407,16103,0.000176,328.491489,505876.0,0.236498,0.000176,38.793631,1.0,50.021057,0,0,1,0,1,0,1,0,0
55,1,11,2589,16103,0.0,328.561918,18070.9,0.008446,0.0,9.050894,1.030013,50.040562,0,0,0,1,0,0,0,1,0
1540,1,11,10974,16103,0.0,328.561898,505985.0,0.236498,0.0,34.421148,1.0,50.010552,0,0,1,1,0,0,0,0,1
1540,1,4,7454,16091,0.0,328.240918,505490.0,0.236321,0.0,23.742863,1.0,50.02192,0,0,1,0,1,0,1,0,0
55,1,16,13265,16092,0.0,328.206042,18051.3,0.008441,0.0,41.450603,1.030045,50.060221,0,0,0,1,0,0,0,1,0
1540,1,1,328,16091,0.0,328.316229,505606.0,0.236321,0.0,2.206293,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,11,10261,16103,0.0,328.561918,18070.9,0.008446,0.0,32.268288,1.030013,50.040562,0,0,0,0,0,0,0,0,1
1000,1,27,153,6250,0.000589,124.942027,124942.0,0.059605,0.001272,26.255512,25.0,75.0232,1,0,0,1,0,0,0,0,1
55,1,3,14765,16091,0.0,328.26412,18054.5,0.00844,0.0,46.026005,1.030022,50.048477,0,0,0,0,0,1,1,0,0
55,1,7,9121,16091,0.0,328.19309,18050.6,0.00844,0.0,28.834456,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,6,5054,16091,0.0,328.204851,18051.3,0.00844,0.0,16.533559,1.030042,50.057349,0,0,0,1,0,0,0,1,0
1000,1,26,5519,6250,0.0004,124.942427,124942.0,0.059605,0.0008,69.18304,25.0,75.02304,1,0,0,0,1,0,1,0,0
1540,1,1,8205,16091,0.0,328.316229,505606.0,0.236321,0.0,26.017845,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,2,2661,16091,0.0,328.297902,18056.4,0.00844,0.0,9.277381,1.030016,50.043427,0,0,0,0,0,0,0,0,1
1540,1,14,14543,16103,0.0,328.460131,505828.0,0.236498,0.0,45.306475,1.0,50.025737,0,0,1,0,0,1,0,0,0
1000,1,39,5212,6250,0.00072,124.941028,124941.0,0.059605,0.00136,66.7276,25.0,75.0236,1,0,0,0,1,0,1,0,0
55,1,12,12587,16103,0.0,328.522947,18068.8,0.008446,0.0,39.36888,1.030019,50.046382,0,0,0,0,0,1,1,0,0
55,1,4,11112,16091,0.0,328.241051,18053.3,0.00844,0.0,34.907062,1.030029,50.051929,0,0,0,1,0,0,0,1,0
55,1,1,1384,16091,0.0,328.316229,18057.4,0.00844,0.0,5.435904,1.03001,50.040685,0,0,0,0,0,0,0,0,1
55,1,16,10539,16092,0.0,328.206042,18051.3,0.008441,0.0,33.152635,1.030045,50.060221,0,0,0,0,0,0,0,0,1
1540,1,16,8057,16092,0.0,328.205808,505437.0,0.236337,0.0,25.573394,1.0,50.030211,0,0,1,0,1,0,1,0,0
55,1,15,9085,16103,0.0,328.432001,18063.8,0.008446,0.0,28.724166,1.030038,50.059974,0,0,0,0,0,1,1,0,0
55,1,12,1449,16103,0.0,328.522947,18068.8,0.008446,0.0,5.611374,1.030019,50.046382,0,0,0,0,0,0,0,0,1
1540,1,11,2125,16103,0.0,328.561898,505985.0,0.236498,0.0,7.630808,1.0,50.010552,0,0,1,1,0,0,0,0,1
55,1,11,3314,16103,0.0,328.561918,18070.9,0.008446,0.0,11.26509,1.030013,50.040562,0,0,0,0,0,1,1,0,0
55,1,3,15013,16091,0.0,328.26412,18054.5,0.00844,0.0,46.78331,1.030022,50.048477,0,0,0,0,0,1,1,0,0
55,1,1,3888,16091,0.0,328.316229,18057.4,0.00844,0.0,12.984659,1.03001,50.040685,0,0,0,0,0,1,1,0,0
1540,1,6,14118,16091,0.0,328.204637,505434.0,0.236321,0.0,44.02157,1.0,50.027339,0,0,1,0,1,0,1,0,0
1000,1,25,2945,6250,0.0,124.942826,124943.0,0.059605,0.000942,48.591182,25.0,75.02288,1,0,0,0,0,1,0,0,0
